INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2022/11/04 10:12:24
AlgTestJClient version; 1.8.1
AlgTest applet version; 1.8.0_jc304
Used reader; ACS ACR122 0
Card ATR; 3b 88 80 01 53 4c 4a 01 30 50 23 10 0e
Card name; ifx
Card provider; please insert link/description of shop where card was bought
Used protocol; T=1
High-power mode supported (relevant only to SIM cards according to ETSI 102 221); no

JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;5368B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;3432B;
JCSystem.getMaxCommitCapacity();4064B;
APDU.getInBlockSize();251B;
APDU.getOutBlockSize();59B;
APDU.getProtocol();-127B;
APDU.getNAD();0B;

CPLC; 9f 7f 2a 81 00 74 12 81 00 11 31 01 00 00 91 b0 14 8a 3c 32 d3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
CPLC.ICFabricator;8100;unknown
CPLC.ICType;7412
CPLC.OperatingSystemID;8100
CPLC.OperatingSystemReleaseDate;1131
CPLC.OperatingSystemReleaseLevel;0100
CPLC.ICFabricationDate;0091;(Y DDD) date in that year
CPLC.ICSerialNumber;b0148a3c
CPLC.ICBatchIdentifier;32d3
CPLC.ICModuleFabricator;0000
CPLC.ICModulePackagingDate;0000
CPLC.ICCManufacturer;0000
CPLC.ICEmbeddingDate;0000
CPLC.ICPrePersonalizer;0000
CPLC.ICPrePersonalizationEquipmentDate;0000
CPLC.ICPrePersonalizationEquipmentID;00000000
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

algorithm_name; is_supported; time_elapsed; persistent_mem_allocated; ram_deselect_allocated; ram_reset_allocated;

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;		2.188000;136;20;0
ALG_DES_CBC_ISO9797_M1;yes;		2.262000;136;20;0
ALG_DES_CBC_ISO9797_M2;yes;		4.317000;136;20;0
ALG_DES_CBC_PKCS5;no;		4.198000;0;0;0
ALG_DES_ECB_NOPAD;yes;		2.265000;136;20;0
ALG_DES_ECB_ISO9797_M1;yes;		4.314000;136;20;0
ALG_DES_ECB_ISO9797_M2;yes;		4.308000;136;20;0
ALG_DES_ECB_PKCS5;no;		4.194000;0;0;0
ALG_RSA_ISO14888;no;		2.156000;0;0;0
ALG_RSA_PKCS1;yes;		2.209000;48;0;0
ALG_RSA_ISO9796;no;		4.099000;0;0;0
ALG_RSA_NOPAD;yes;		2.161000;48;0;0
ALG_AES_BLOCK_128_CBC_NOPAD;yes;		4.169000;144;36;0
ALG_AES_BLOCK_128_ECB_NOPAD;yes;		4.232000;136;36;4
ALG_RSA_PKCS1_OAEP;yes;		4.251000;48;0;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		4.111000;0;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		2.109000;0;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		2.111000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		2.112000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		2.118000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		2.111000;0;0;0
ALG_AES_CBC_ISO9797_M1;yes;		2.230000;136;36;0
ALG_AES_CBC_ISO9797_M2;yes;		4.242000;144;36;4
ALG_AES_CBC_PKCS5;no;		4.195000;0;0;0
ALG_AES_ECB_ISO9797_M1;yes;		2.274000;144;36;4
ALG_AES_ECB_ISO9797_M2;yes;		4.299000;136;36;4
ALG_AES_ECB_PKCS5;no;		4.198000;0;0;0
ALG_AES_CFB;no;		2.158000;0;0;0
ALG_AES_XTS;no;		2.156000;0;0;0
ALG_AES_CTR;no;		2.153000;0;0;0
