INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2025/11/11 19:23:47
AlgTestJClient version; 1.8.2
AlgTest applet version; 1.8.2_jc305
Used reader; THRC Smart Card Reader 00 00
Card ATR; 3b e0 00 00 81 31 fe 45 eb
Card name; J3R200
Card provider; please insert link/description of shop where card was bought
Used protocol; T=1
High-power mode supported (relevant only to SIM cards according to ETSI 102 221); no

JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;65768B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;2596B;
JCSystem.MEMORY_TYPE_TRANSIENT_DESELECT;3264B;

JCSystem.getMaxCommitCapacity();5120B;
APDU.getInBlockSize();254B;
APDU.getOutBlockSize();254B;
APDU.getProtocol();1B;
APDU.getNAD();0B;
CPLC; failed to obtain CPLC

algorithm_name; is_supported; time_elapsed; persistent_mem_allocated; ram_deselect_allocated; ram_reset_allocated;

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;		36.936000;48;32;32
ALG_DES_CBC_ISO9797_M1;yes;		5.907000;48;16;16
ALG_DES_CBC_ISO9797_M2;yes;		15.616000;48;16;16
ALG_DES_CBC_PKCS5;yes;		21.423000;48;16;16
ALG_DES_ECB_NOPAD;yes;		7.909000;48;16;16
ALG_DES_ECB_ISO9797_M1;yes;		5.907000;48;16;16
ALG_DES_ECB_ISO9797_M2;yes;		4.406000;48;16;16
ALG_DES_ECB_PKCS5;yes;		5.907000;48;16;16
ALG_RSA_ISO14888;no;		21.409000;0;0;0
ALG_RSA_PKCS1;yes;		4.289000;28;0;0
ALG_RSA_ISO9796;no;		5.877000;0;0;0
ALG_RSA_NOPAD;yes;		6.391000;28;0;0
ALG_AES_BLOCK_128_CBC_NOPAD;yes;		48.549000;48;48;48
ALG_AES_BLOCK_128_ECB_NOPAD;yes;		5.906000;48;16;16
ALG_RSA_PKCS1_OAEP;yes;		5.890000;28;0;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		5.882000;32;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		21.399000;32;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		21.392000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		15.994000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		27.196000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		33.003000;0;0;0
ALG_AES_CBC_ISO9797_M1;yes;		54.355000;48;48;48
ALG_AES_CBC_ISO9797_M2;yes;		33.044000;48;32;32
ALG_AES_CBC_PKCS5;yes;		13.014000;48;32;32
ALG_AES_ECB_ISO9797_M1;yes;		15.616000;48;16;16
ALG_AES_ECB_ISO9797_M2;yes;		0.402000;48;16;16
ALG_AES_ECB_PKCS5;yes;		21.423000;48;16;16
ALG_AES_CFB;no;		5.877000;0;0;0
ALG_AES_XTS;no;		36.922000;0;0;0
ALG_AES_CTR;yes;		73.774000;48;32;32
CIPHER_AES_CCM;no;		23.994000;0;0;0
CIPHER_AES_GCM;no;		9.100000;0;0;0

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;no;		11.692000;0;0;0
ALG_DES_MAC8_NOPAD;yes;		3.405000;48;16;16
ALG_DES_MAC4_ISO9797_M1;yes;		38.843000;48;32;32
ALG_DES_MAC8_ISO9797_M1;yes;		5.908000;48;32;32
ALG_DES_MAC4_ISO9797_M2;yes;		37.739000;48;32;32
ALG_DES_MAC8_ISO9797_M2;yes;		5.907000;48;32;32
ALG_DES_MAC4_PKCS5;yes;		27.228000;48;32;32
ALG_DES_MAC8_PKCS5;yes;		77.602000;48;32;32
ALG_RSA_SHA_ISO9796;yes;		5.935000;88;624;624
ALG_RSA_SHA_PKCS1;yes;		5.916000;72;112;112
ALG_RSA_MD5_PKCS1;no;		1.472000;0;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		38.808000;0;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		5.877000;0;0;0
ALG_DSA_SHA;no;		5.876000;0;0;0
ALG_RSA_SHA_RFC2409;no;		5.876000;0;0;0
ALG_RSA_MD5_RFC2409;no;		42.713000;0;0;0
ALG_ECDSA_SHA;no;		13.685000;0;0;0
ALG_AES_MAC_128_NOPAD;yes;		5.907000;48;48;48
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;		10.412000;48;32;32
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;		19.520000;48;32;32
ALG_RSA_SHA_PKCS1_PSS;yes;		33.054000;88;112;112
ALG_RSA_MD5_PKCS1_PSS;no;		5.276000;0;0;0
ALG_RSA_RIPEMD160_PKCS1_PSS;no;		40.731000;0;0;0
ALG_HMAC_SHA1;no;		19.490000;0;0;0
ALG_HMAC_SHA_256;no;		48.539000;0;0;0
ALG_HMAC_SHA_384;no;		21.392000;0;0;0
ALG_HMAC_SHA_512;no;		5.877000;0;0;0
ALG_HMAC_MD5;no;		28.899000;0;0;0
ALG_HMAC_RIPEMD160;no;		27.196000;0;0;0
ALG_RSA_SHA_ISO9796_MR;yes;		1.223000;88;624;624
ALG_RSA_RIPEMD160_ISO9796_MR;no;		4.475000;0;0;0
ALG_SEED_MAC_NOPAD;no;		31.423000;32;0;0
ALG_ECDSA_SHA_256;no;		13.284000;0;0;0
ALG_ECDSA_SHA_384;no;		38.808000;0;0;0
ALG_AES_MAC_192_NOPAD;no;		4.775000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		2.072000;0;0;0
ALG_ECDSA_SHA_224;no;		33.003000;0;0;0
ALG_ECDSA_SHA_512;no;		4.476000;0;0;0
ALG_RSA_SHA_224_PKCS1;yes;		8.628000;72;112;112
ALG_RSA_SHA_256_PKCS1;yes;		25.835000;72;112;112
ALG_RSA_SHA_384_PKCS1;yes;		50.472000;72;224;224
ALG_RSA_SHA_512_PKCS1;yes;		35.544000;72;208;208
ALG_RSA_SHA_224_PKCS1_PSS;yes;		4.525000;88;112;112
ALG_RSA_SHA_256_PKCS1_PSS;yes;		5.927000;88;128;128
ALG_RSA_SHA_384_PKCS1_PSS;yes;		5.927000;88;224;224
ALG_RSA_SHA_512_PKCS1_PSS;yes;		5.928000;88;224;224
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;		5.907000;48;16;16
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;		7.308000;48;32;32
ALG_AES_CMAC_128;yes;		20.018000;48;48;48

javacard.security.MessageDigest
ALG_SHA;yes;		34.963000;40;112;112
ALG_MD5;no;		0.371000;0;0;0
ALG_RIPEMD160;no;		33.001000;0;0;0
ALG_SHA_256;yes;		44.653000;40;112;112
ALG_SHA_384;yes;		1.597000;40;224;224
ALG_SHA_512;yes;		11.707000;40;224;224
ALG_SHA_224;yes;		11.707000;40;112;112
ALG_SHA3_224;no;		5.876000;0;0;0
ALG_SHA3_256;no;		0.371000;0;0;0
ALG_SHA3_384;no;		5.876000;0;0;0
ALG_SHA3_512;no;		21.904000;0;0;0
ALG_SM3;no;		0.371000;0;0;0
ALG_NULL;no;		33.004000;0;0;0

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;		27.209000;20;0;0
ALG_SECURE_RANDOM;yes;		5.887000;20;0;0
ALG_TRNG;yes;		30.913000;20;0;0
ALG_ALG_PRESEEDED_DRBG;yes;		5.887000;20;0;0
ALG_FAST;yes;		5.888000;20;0;0
ALG_KEYGENERATION;yes;		33.818000;20;0;0

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;		69.873000;44;32;28
TYPE_DES_TRANSIENT_DESELECT;yes;		5.907000;44;32;32
TYPE_DES LENGTH_DES;yes;		4.502000;72;0;0
TYPE_DES LENGTH_DES3_2KEY;yes;		4.503000;76;0;0
TYPE_DES LENGTH_DES3_3KEY;yes;		27.225000;84;0;0
TYPE_AES_TRANSIENT_RESET;yes;		11.709000;40;32;32
TYPE_AES_TRANSIENT_DESELECT;yes;		27.228000;40;32;32
TYPE_AES LENGTH_AES_128;yes;		48.554000;72;0;0
TYPE_AES LENGTH_AES_192;yes;		27.225000;80;0;0
TYPE_AES LENGTH_AES_256;yes;		5.904000;88;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;		4.502000;124;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;		5.906000;152;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;		21.423000;156;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;		22.222000;172;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;		22.123000;188;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;		1.503000;220;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;		81.490000;252;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;		5.904000;308;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;		5.904000;316;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;		15.589000;0;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;		5.879000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;		42.963000;184;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;		19.540000;244;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;		33.034000;248;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;		4.002000;280;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;		11.709000;312;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;		124.027000;376;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;		31.164000;440;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;		52.866000;560;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;		10.611000;568;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;		5.879000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;		1.174000;0;0;0
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;		0.399000;40;272;272
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;		0.402000;40;272;272
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;		2.303000;304;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;		11.709000;304;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;		11.710000;384;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;		2.701000;384;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;		0.401000;464;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;		0.501000;544;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;		18.440000;624;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;		7.310000;704;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;		9.212000;784;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;		5.879000;0;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;		1.876000;0;0;0
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;		5.904000;40;432;422
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;		13.615000;40;432;432
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;		0.374000;0;0;0
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;		5.879000;0;0;0
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;		5.879000;0;0;0
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;		11.684000;0;0;0
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;		11.684000;0;0;0
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;		27.199000;0;0;0
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;		34.926000;0;0;0
