INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2023/10/08 14:07:33
AlgTestJClient version; 1.8.1
AlgTest applet version; 1.8.0_jc304
Used reader; ACS ACR122 0
Card ATR; 3b 8a 80 01 50 56 4a 43 4f 50 34 53 49 44 71
Card name; NXPJ3R180_NFC_2
Card provider; please insert link/description of shop where card was bought
Used protocol; T=1
High-power mode supported (relevant only to SIM cards according to ETSI 102 221); no

JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;97988B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;3990B;
JCSystem.getMaxCommitCapacity();5120B;
APDU.getInBlockSize();252B;
APDU.getOutBlockSize();60B;
APDU.getProtocol();-127B;
APDU.getNAD();0B;

CPLC; 9f 7f 2a 47 90 d3 21 47 00 00 00 00 00 23 45 49 44 06 20 48 39 00 00 00 00 00 00 00 00 16 48 19 39 34 34 30 36 00 00 00 00 00 00 00 00
CPLC.ICFabricator;4790;NXP
CPLC.ICType;d321
CPLC.OperatingSystemID;4700
CPLC.OperatingSystemReleaseDate;0000
CPLC.OperatingSystemReleaseLevel;0000
CPLC.ICFabricationDate;2345;(Y DDD) date in that year
CPLC.ICSerialNumber;49440620
CPLC.ICBatchIdentifier;4839
CPLC.ICModuleFabricator;0000
CPLC.ICModulePackagingDate;0000
CPLC.ICCManufacturer;0000
CPLC.ICEmbeddingDate;0000
CPLC.ICPrePersonalizer;1648
CPLC.ICPrePersonalizationEquipmentDate;1939
CPLC.ICPrePersonalizationEquipmentID;34343036
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

algorithm_name; is_supported; time_elapsed; persistent_mem_allocated; ram_deselect_allocated; ram_reset_allocated;

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;		0.080000;48;16;16
ALG_DES_CBC_ISO9797_M1;yes;		0.079000;48;16;16
ALG_DES_CBC_ISO9797_M2;yes;		0.081000;48;16;16
ALG_DES_CBC_PKCS5;yes;		0.080000;48;16;16
ALG_DES_ECB_NOPAD;yes;		0.080000;48;16;16
ALG_DES_ECB_ISO9797_M1;yes;		0.079000;48;16;16
ALG_DES_ECB_ISO9797_M2;yes;		0.079000;48;16;16
ALG_DES_ECB_PKCS5;yes;		0.080000;48;16;16
ALG_RSA_ISO14888;no;		0.039000;0;0;0
ALG_RSA_PKCS1;yes;		0.055000;28;0;0
ALG_RSA_ISO9796;no;		0.039000;0;0;0
ALG_RSA_NOPAD;yes;		0.055000;28;0;0
ALG_AES_BLOCK_128_CBC_NOPAD;yes;		0.079000;48;48;48
ALG_AES_BLOCK_128_ECB_NOPAD;yes;		0.079000;48;16;16
ALG_RSA_PKCS1_OAEP;yes;		0.057000;28;0;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		0.046000;32;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		0.049000;32;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		0.039000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		0.039000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		0.039000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		0.039000;0;0;0
ALG_AES_CBC_ISO9797_M1;yes;		0.081000;48;48;48
ALG_AES_CBC_ISO9797_M2;yes;		0.079000;48;32;32
ALG_AES_CBC_PKCS5;yes;		0.079000;48;32;32
ALG_AES_ECB_ISO9797_M1;yes;		0.079000;48;16;16
ALG_AES_ECB_ISO9797_M2;yes;		0.078000;48;16;16
ALG_AES_ECB_PKCS5;yes;		0.079000;48;16;16
ALG_AES_CFB;no;		0.039000;0;0;0
ALG_AES_XTS;no;		0.039000;0;0;0
ALG_AES_CTR;yes;		0.082000;48;32;32
CIPHER_AES_CCM;no;		0.040000;0;0;0
CIPHER_AES_GCM;no;		0.039000;0;0;0

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;no;		0.039000;0;0;0
ALG_DES_MAC8_NOPAD;yes;		0.079000;48;16;16
ALG_DES_MAC4_ISO9797_M1;yes;		0.080000;48;16;16
ALG_DES_MAC8_ISO9797_M1;yes;		0.081000;48;16;16
ALG_DES_MAC4_ISO9797_M2;yes;		0.081000;48;16;16
ALG_DES_MAC8_ISO9797_M2;yes;		0.079000;48;16;16
ALG_DES_MAC4_PKCS5;yes;		0.080000;48;16;16
ALG_DES_MAC8_PKCS5;yes;		0.079000;48;16;16
ALG_RSA_SHA_ISO9796;yes;		0.108000;88;608;608
ALG_RSA_SHA_PKCS1;yes;		0.092000;72;96;96
ALG_RSA_MD5_PKCS1;no;		0.038000;0;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		0.039000;0;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		0.040000;0;0;0
ALG_DSA_SHA;no;		0.042000;0;0;0
ALG_RSA_SHA_RFC2409;no;		0.038000;0;0;0
ALG_RSA_MD5_RFC2409;no;		0.039000;0;0;0
ALG_ECDSA_SHA;yes;		0.091000;68;96;96
ALG_AES_MAC_128_NOPAD;yes;		0.078000;48;32;32
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;		0.078000;48;16;16
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;		0.081000;48;16;16
ALG_RSA_SHA_PKCS1_PSS;yes;		0.108000;88;112;112
ALG_RSA_MD5_PKCS1_PSS;no;		0.040000;0;0;0
ALG_RSA_RIPEMD160_PKCS1_PSS;no;		0.040000;0;0;0
ALG_HMAC_SHA1;no;		0.039000;0;0;0
ALG_HMAC_SHA_256;no;		0.039000;0;0;0
ALG_HMAC_SHA_384;no;		0.039000;0;0;0
ALG_HMAC_SHA_512;no;		0.041000;0;0;0
ALG_HMAC_MD5;no;		0.042000;0;0;0
ALG_HMAC_RIPEMD160;no;		0.039000;0;0;0
ALG_RSA_SHA_ISO9796_MR;yes;		0.111000;88;640;640
ALG_RSA_RIPEMD160_ISO9796_MR;no;		0.041000;0;0;0
ALG_SEED_MAC_NOPAD;no;		0.047000;32;0;0
ALG_ECDSA_SHA_256;yes;		0.092000;68;128;128
ALG_ECDSA_SHA_384;yes;		0.092000;68;208;208
ALG_AES_MAC_192_NOPAD;no;		0.039000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		0.039000;0;0;0
ALG_ECDSA_SHA_224;yes;		0.092000;68;112;112
ALG_ECDSA_SHA_512;yes;		0.093000;68;208;208
ALG_RSA_SHA_224_PKCS1;yes;		0.092000;72;112;112
ALG_RSA_SHA_256_PKCS1;yes;		0.092000;72;112;112
ALG_RSA_SHA_384_PKCS1;yes;		0.093000;72;208;208
ALG_RSA_SHA_512_PKCS1;yes;		0.091000;72;224;224
ALG_RSA_SHA_224_PKCS1_PSS;yes;		0.108000;88;128;128
ALG_RSA_SHA_256_PKCS1_PSS;yes;		0.108000;88;112;112
ALG_RSA_SHA_384_PKCS1_PSS;yes;		0.108000;88;224;224
ALG_RSA_SHA_512_PKCS1_PSS;yes;		0.109000;88;224;224
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;		0.081000;48;32;32
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;		0.079000;48;16;16
ALG_AES_CMAC_128;yes;		0.076000;48;32;32

javacard.security.MessageDigest
ALG_SHA;yes;		0.073000;40;96;96
ALG_MD5;no;		0.040000;0;0;0
ALG_RIPEMD160;no;		0.039000;0;0;0
ALG_SHA_256;yes;		0.074000;40;112;112
ALG_SHA_384;yes;		0.075000;40;224;224
ALG_SHA_512;yes;		0.074000;40;224;224
ALG_SHA_224;yes;		0.073000;40;128;128
ALG_SHA3_224;no;		0.040000;0;0;0
ALG_SHA3_256;no;		0.038000;0;0;0
ALG_SHA3_384;no;		0.039000;0;0;0
ALG_SHA3_512;no;		0.039000;0;0;0
ALG_SM3;no;		0.039000;0;0;0
ALG_NULL;no;		0.039000;0;0;0

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;		0.054000;20;0;0
ALG_SECURE_RANDOM;yes;		0.053000;20;0;0
ALG_TRNG;yes;		0.054000;20;0;0
ALG_ALG_PRESEEDED_DRBG;yes;		0.052000;20;0;0
ALG_FAST;yes;		0.053000;20;0;0
ALG_KEYGENERATION;yes;		0.053000;20;0;0

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;		0.086000;60;32;31
TYPE_DES_TRANSIENT_DESELECT;yes;		0.092000;60;32;32
TYPE_DES LENGTH_DES;yes;		0.086000;92;0;0
TYPE_DES LENGTH_DES3_2KEY;yes;		0.084000;96;0;0
TYPE_DES LENGTH_DES3_3KEY;yes;		0.084000;104;0;0
TYPE_AES_TRANSIENT_RESET;yes;		0.075000;40;32;32
TYPE_AES_TRANSIENT_DESELECT;yes;		0.077000;40;32;32
TYPE_AES LENGTH_AES_128;yes;		0.076000;72;0;0
TYPE_AES LENGTH_AES_192;yes;		0.075000;80;0;0
TYPE_AES LENGTH_AES_256;yes;		0.074000;88;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;		0.078000;124;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;		0.078000;152;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;		0.077000;156;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;		0.077000;172;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;		0.074000;188;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;		0.074000;220;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;		0.074000;252;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;		0.073000;308;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;		0.075000;316;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_3072;yes;		0.078000;444;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_4096;yes;		0.077000;572;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;		0.079000;184;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;		0.074000;244;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;		0.075000;248;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;		0.074000;280;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;		0.074000;312;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;		0.074000;376;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;		0.078000;440;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;		0.077000;560;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;		0.078000;568;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_3072;yes;		0.080000;824;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_4096;yes;		0.080000;1080;0;0
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;		0.074000;40;272;272
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;		0.078000;40;272;272
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;		0.077000;304;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;		0.074000;304;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;		0.075000;384;0;0
